timestamp,segment,station_upstream,station_downstream,pipe_diameter_in,pipe_length_m,pressure_upstream_psi,pressure_downstream_psi,pressure_drop_psi,flow_upstream_lps,flow_downstream_lps,flow_diff_lps,vibration_g,acoustic_db,is_leak,severity,water_loss_lpm
814,SEG3,S3,S4,6.0,275,57.03,51.44,5.59,4.431,4.43,0.001,0.279,26.38,0,none,0.075
1149,SEG1,S1,S2,8.0,250,54.69,48.96,5.73,5.85,5.849,0.001,0.248,28.27,0,none,0.076
783,SEG2,S2,S3,6.0,300,52.83,44.63,8.19,5.324,5.323,0.001,0.179,29.79,0,none,0.072
92,SEG2,S2,S3,6.0,300,55.45,39.39,16.06,7.322,7.309,0.013,0.214,31.13,1,small,0.795
3032,SEG3,S3,S4,6.0,275,53.84,47.04,6.8,5.073,5.072,0.001,0.206,31.35,0,none,0.037
1125,SEG3,S3,S4,6.0,275,54.91,48.85,6.06,4.258,4.239,0.019,0.234,33.1,1,small,1.132
765,SEG1,S1,S2,8.0,250,56.01,51.63,4.38,5.342,5.341,0.001,0.246,27.68,0,none,0.065
1220,SEG2,S2,S3,6.0,300,54.49,41.84,12.65,6.718,6.717,0.001,0.186,28.69,0,none,0.07
405,SEG3,S3,S4,6.0,275,55.04,45.68,9.36,5.453,5.424,0.028,0.211,30.93,1,small,1.709
724,SEG4,S4,S5,4.0,200,54.42,45.7,8.72,4.817,4.817,0.0,0.126,30.36,0,none,0.024
3872,SEG1,S1,S2,8.0,250,55.67,37.15,18.51,6.335,6.132,0.203,0.46,42.79,1,severe,12.2
1628,SEG3,S3,S4,6.0,275,55.97,50.48,5.49,4.426,4.424,0.002,0.243,27.95,0,none,0.112
3784,SEG4,S4,S5,4.0,200,54.42,43.54,10.88,5.561,5.561,0.001,0.157,31.65,0,none,0.057
1452,SEG3,S3,S4,6.0,275,55.51,47.58,7.94,5.471,5.47,0.001,0.24,35.94,0,none,0.08
2620,SEG1,S1,S2,8.0,250,54.65,47.55,7.1,6.707,6.706,0.002,0.118,27.21,0,none,0.103
489,SEG3,S3,S4,6.0,275,54.86,49.62,5.24,4.258,4.257,0.001,0.161,25.47,0,none,0.032
3807,SEG3,S3,S4,6.0,275,55.53,47.21,8.32,5.743,5.741,0.002,0.136,28.91,0,none,0.141
3026,SEG1,S1,S2,8.0,250,55.58,50.37,5.2,5.769,5.768,0.002,0.249,30.9,0,none,0.094
2290,SEG2,S2,S3,6.0,300,55.4,44.7,10.69,5.72,5.703,0.018,0.257,32.74,1,small,1.066
102,SEG2,S2,S3,6.0,300,54.23,40.34,13.89,7.145,7.143,0.002,0.136,32.05,0,none,0.122
3412,SEG2,S2,S3,6.0,300,55.37,44.18,11.2,5.967,5.941,0.026,0.16,30.77,1,small,1.558
3128,SEG4,S4,S5,4.0,200,54.22,44.62,9.6,4.472,4.444,0.029,0.248,34.56,1,small,1.731
28,SEG4,S4,S5,4.0,200,54.72,45.13,9.59,5.158,5.156,0.002,0.151,28.8,0,none,0.123
2022,SEG1,S1,S2,8.0,250,53.38,43.31,10.07,5.974,5.886,0.088,0.303,35.9,1,medium,5.278
2486,SEG2,S2,S3,6.0,300,55.68,45.84,9.84,5.84,5.839,0.002,0.237,29.48,0,none,0.102
799,SEG4,S4,S5,4.0,200,55.0,47.3,7.7,4.113,4.076,0.037,0.294,32.48,1,small,2.236
3317,SEG4,S4,S5,4.0,200,54.87,46.52,8.34,4.74,4.738,0.002,0.137,27.71,0,none,0.092
2685,SEG1,S1,S2,8.0,250,56.67,50.06,6.62,6.641,6.639,0.002,0.215,31.24,0,none,0.13
2023,SEG3,S3,S4,6.0,275,56.51,49.35,7.16,5.193,5.193,0.0,0.33,28.52,0,none,0.028
2414,SEG3,S3,S4,6.0,275,54.35,45.96,8.39,5.649,5.649,0.0,0.165,30.02,0,none,0.0
3620,SEG3,S3,S4,6.0,275,54.69,49.15,5.54,4.561,4.56,0.001,0.098,28.88,0,none,0.059
911,SEG1,S1,S2,8.0,250,56.13,48.63,7.51,7.041,7.04,0.001,0.145,31.53,0,none,0.087
1503,SEG2,S2,S3,6.0,300,54.47,39.83,14.64,7.242,7.24,0.002,0.17,33.47,0,none,0.099
731,SEG3,S3,S4,6.0,275,55.6,50.17,5.43,4.527,4.527,0.0,0.202,30.5,0,none,0.007
1611,SEG4,S4,S5,4.0,200,55.04,48.06,6.98,4.436,4.435,0.001,0.192,27.96,0,none,0.058
3039,SEG3,S3,S4,6.0,275,54.65,48.63,6.02,4.654,4.652,0.002,0.243,28.94,0,none,0.136
1345,SEG1,S1,S2,8.0,250,54.99,45.05,9.93,4.837,4.791,0.046,0.276,41.22,1,medium,2.775
1444,SEG1,S1,S2,8.0,250,53.27,47.09,6.18,6.172,6.172,0.0,0.157,28.83,0,none,0.025
2442,SEG2,S2,S3,6.0,300,55.54,43.2,12.33,6.687,6.684,0.002,0.19,32.06,0,none,0.139
3499,SEG1,S1,S2,8.0,250,55.45,46.29,9.16,6.458,6.432,0.026,0.239,35.55,1,small,1.543
3729,SEG2,S2,S3,6.0,300,55.89,44.55,11.35,6.331,6.33,0.0,0.198,27.01,0,none,0.014
1775,SEG2,S2,S3,6.0,300,56.83,43.19,13.63,6.986,6.984,0.002,0.225,29.14,0,none,0.15
1501,SEG4,S4,S5,4.0,200,54.98,42.03,12.95,6.054,6.053,0.001,0.174,29.88,0,none,0.043
3930,SEG3,S3,S4,6.0,275,53.78,43.96,9.82,4.556,4.493,0.063,0.337,34.61,1,medium,3.769
2422,SEG1,S1,S2,8.0,250,55.98,44.53,11.45,6.435,6.356,0.079,0.374,41.02,1,medium,4.761
1601,SEG2,S2,S3,6.0,300,54.55,45.93,8.62,5.544,5.542,0.002,0.21,30.49,0,none,0.106
2732,SEG1,S1,S2,8.0,250,54.59,49.05,5.54,5.837,5.837,0.001,0.14,29.71,0,none,0.053
80,SEG1,S1,S2,8.0,250,54.83,47.33,7.5,6.974,6.973,0.001,0.229,30.64,0,none,0.075
217,SEG2,S2,S3,6.0,300,54.8,30.87,23.93,5.932,5.721,0.212,0.457,44.71,1,severe,12.69
2313,SEG4,S4,S5,4.0,200,55.25,43.06,12.19,5.075,5.057,0.018,0.271,27.86,1,small,1.06
3183,SEG3,S3,S4,6.0,275,55.1,47.42,7.68,5.298,5.296,0.002,0.279,31.84,0,none,0.141
268,SEG3,S3,S4,6.0,275,53.67,48.28,5.39,4.362,4.36,0.002,0.218,29.45,0,none,0.127
2304,SEG3,S3,S4,6.0,275,53.37,46.94,6.43,4.804,4.803,0.002,0.095,31.44,0,none,0.095
1263,SEG4,S4,S5,4.0,200,54.87,45.41,9.46,5.233,5.232,0.001,0.177,31.76,0,none,0.073
2724,SEG2,S2,S3,6.0,300,55.56,43.05,12.51,6.664,6.663,0.001,0.22,33.7,0,none,0.067
739,SEG2,S2,S3,6.0,300,54.77,43.66,11.1,6.167,6.166,0.001,0.192,30.66,0,none,0.08
1587,SEG2,S2,S3,6.0,300,54.81,43.14,11.67,6.397,6.396,0.001,0.182,28.86,0,none,0.044
1572,SEG1,S1,S2,8.0,250,54.31,48.07,6.24,6.414,6.412,0.002,0.2,28.87,0,none,0.124
1981,SEG4,S4,S5,4.0,200,55.09,46.98,8.11,4.765,4.764,0.001,0.257,28.53,0,none,0.059
879,SEG1,S1,S2,8.0,250,55.25,48.98,6.27,6.301,6.3,0.001,0.169,31.42,0,none,0.072
1578,SEG1,S1,S2,8.0,250,55.05,46.2,8.85,6.206,6.195,0.011,0.227,32.12,1,small,0.653
3149,SEG3,S3,S4,6.0,275,55.55,49.54,6.0,4.716,4.715,0.001,0.319,32.98,0,none,0.084
1509,SEG1,S1,S2,8.0,250,56.93,42.52,14.41,7.083,7.009,0.074,0.373,38.94,1,medium,4.45
1896,SEG1,S1,S2,8.0,250,55.46,50.29,5.16,5.77,5.768,0.002,0.272,32.6,0,none,0.09
1155,SEG2,S2,S3,6.0,300,55.39,42.74,12.65,6.699,6.699,0.0,0.194,28.25,0,none,0.017
1140,SEG3,S3,S4,6.0,275,55.28,49.2,6.08,4.802,4.802,0.0,0.144,31.05,0,none,0.01
112,SEG2,S2,S3,6.0,300,53.1,39.7,13.4,6.913,6.911,0.002,0.188,28.62,0,none,0.149
1056,SEG3,S3,S4,6.0,275,56.0,50.55,5.45,4.411,4.411,0.0,0.175,29.66,0,none,0.029
1845,SEG1,S1,S2,8.0,250,57.85,50.71,7.14,6.791,6.789,0.002,0.243,27.26,0,none,0.119
1233,SEG4,S4,S5,4.0,200,54.71,42.36,12.35,5.624,5.592,0.032,0.238,33.58,1,small,1.94
2050,SEG2,S2,S3,6.0,300,55.98,42.37,13.61,7.052,7.05,0.002,0.178,29.88,0,none,0.097
1910,SEG3,S3,S4,6.0,275,55.78,50.09,5.69,4.415,4.414,0.001,0.226,31.56,0,none,0.075
3457,SEG4,S4,S5,4.0,200,55.5,44.53,10.98,4.92,4.892,0.028,0.24,33.3,1,small,1.664
157,SEG3,S3,S4,6.0,275,55.15,49.14,6.02,4.729,4.728,0.0,0.189,31.13,0,none,0.009
1931,SEG2,S2,S3,6.0,300,53.75,44.58,9.17,5.563,5.562,0.001,0.221,31.13,0,none,0.063
742,SEG2,S2,S3,6.0,300,54.5,38.6,15.89,5.959,5.907,0.052,0.365,37.95,1,medium,3.14
1543,SEG3,S3,S4,6.0,275,56.7,48.28,8.42,5.671,5.671,0.001,0.212,26.68,0,none,0.034
2851,SEG4,S4,S5,4.0,200,55.17,47.59,7.57,4.616,4.614,0.002,0.226,29.34,0,none,0.091
2041,SEG4,S4,S5,4.0,200,55.02,45.08,9.94,5.327,5.327,0.0,0.135,34.17,0,none,0.001
318,SEG3,S3,S4,6.0,275,54.42,45.51,8.91,5.685,5.683,0.001,0.203,30.6,0,none,0.068
3955,SEG3,S3,S4,6.0,275,54.78,49.75,5.03,4.203,4.201,0.002,0.149,28.13,0,none,0.101
3077,SEG4,S4,S5,4.0,200,55.97,49.01,6.96,4.439,4.438,0.001,0.217,30.76,0,none,0.071
2167,SEG2,S2,S3,6.0,300,54.22,42.61,11.61,6.324,6.324,0.0,0.224,29.11,0,none,0.001
2634,SEG2,S2,S3,6.0,300,52.91,37.31,15.6,7.467,7.466,0.001,0.106,26.39,0,none,0.04
3614,SEG1,S1,S2,8.0,250,55.55,48.01,7.55,5.379,5.365,0.013,0.249,30.52,1,small,0.807
959,SEG4,S4,S5,4.0,200,54.74,44.41,10.33,5.499,5.498,0.001,0.159,29.7,0,none,0.061
2108,SEG1,S1,S2,8.0,250,56.1,45.93,10.17,6.936,6.921,0.015,0.344,34.13,1,small,0.885
3091,SEG2,S2,S3,6.0,300,54.68,45.73,8.96,5.608,5.606,0.002,0.139,30.72,0,none,0.125
3735,SEG2,S2,S3,6.0,300,54.8,36.23,18.57,6.57,6.517,0.052,0.344,40.55,1,medium,3.132
3940,SEG4,S4,S5,4.0,200,55.53,40.3,15.23,4.258,4.135,0.123,0.481,39.62,1,severe,7.39
834,SEG3,S3,S4,6.0,275,56.87,51.62,5.24,4.446,4.445,0.002,0.178,28.78,0,none,0.091
696,SEG2,S2,S3,6.0,300,55.99,42.25,13.74,7.091,7.088,0.002,0.142,31.46,0,none,0.134
2104,SEG2,S2,S3,6.0,300,55.36,40.09,15.27,7.482,7.48,0.001,0.186,29.06,0,none,0.071
526,SEG3,S3,S4,6.0,275,55.72,51.07,4.65,4.129,4.128,0.001,0.268,27.0,0,none,0.07
2370,SEG3,S3,S4,6.0,275,56.61,47.06,9.56,6.032,6.032,0.0,0.283,32.99,0,none,0.005
2883,SEG2,S2,S3,6.0,300,54.34,41.43,12.91,6.433,6.397,0.036,0.277,33.55,1,small,2.146
3912,SEG2,S2,S3,6.0,300,54.46,37.46,17.01,5.988,5.889,0.099,0.327,36.72,1,medium,5.969
2126,SEG4,S4,S5,4.0,200,55.4,45.96,9.44,5.109,5.107,0.002,0.219,27.8,0,none,0.136
1016,SEG3,S3,S4,6.0,275,56.45,50.01,6.44,4.841,4.838,0.002,0.207,29.74,0,none,0.128
3767,SEG2,S2,S3,6.0,300,55.43,43.37,12.06,6.533,6.532,0.001,0.284,30.89,0,none,0.075
1738,SEG4,S4,S5,4.0,200,55.9,47.65,8.24,4.734,4.732,0.001,0.19,29.26,0,none,0.082
325,SEG2,S2,S3,6.0,300,55.59,42.13,13.46,7.046,7.045,0.002,0.158,27.49,0,none,0.107
3219,SEG1,S1,S2,8.0,250,55.38,45.62,9.76,6.766,6.747,0.018,0.325,33.62,1,small,1.09
413,SEG3,S3,S4,6.0,275,55.31,47.68,7.63,5.236,5.235,0.001,0.226,27.19,0,none,0.067
2032,SEG3,S3,S4,6.0,275,54.62,46.53,8.1,5.555,5.554,0.001,0.212,32.11,0,none,0.045
1549,SEG2,S2,S3,6.0,300,55.28,40.78,14.5,7.175,7.174,0.001,0.153,32.55,0,none,0.083
3934,SEG3,S3,S4,6.0,275,55.66,50.4,5.25,4.564,4.563,0.001,0.263,30.69,0,none,0.056
1193,SEG1,S1,S2,8.0,250,55.21,35.64,19.57,6.949,6.799,0.151,0.372,43.6,1,severe,9.03
45,SEG1,S1,S2,8.0,250,55.2,47.49,7.71,7.099,7.096,0.002,0.266,31.71,0,none,0.14
1846,SEG2,S2,S3,6.0,300,54.43,41.49,12.93,6.779,6.778,0.001,0.168,34.64,0,none,0.038
976,SEG1,S1,S2,8.0,250,54.87,47.92,6.95,6.578,6.577,0.001,0.238,30.98,0,none,0.03
2836,SEG3,S3,S4,6.0,275,54.58,48.76,5.82,4.465,4.463,0.002,0.246,30.17,0,none,0.126
628,SEG3,S3,S4,6.0,275,54.17,45.14,9.04,5.928,5.926,0.002,0.186,30.2,0,none,0.133
2963,SEG1,S1,S2,8.0,250,54.19,46.81,7.38,7.032,7.03,0.002,0.276,30.8,0,none,0.123
174,SEG4,S4,S5,4.0,200,55.76,48.43,7.33,4.47,4.469,0.001,0.247,25.56,0,none,0.077
1584,SEG1,S1,S2,8.0,250,54.37,48.32,6.05,6.286,6.285,0.001,0.1,29.68,0,none,0.035
3169,SEG3,S3,S4,6.0,275,54.0,47.43,6.56,4.971,4.968,0.002,0.282,25.86,0,none,0.139
515,SEG2,S2,S3,6.0,300,56.28,46.85,9.43,5.714,5.714,0.0,0.19,32.42,0,none,0.017
1683,SEG4,S4,S5,4.0,200,54.15,46.14,8.0,4.556,4.554,0.001,0.228,29.2,0,none,0.086
2249,SEG4,S4,S5,4.0,200,55.11,47.77,7.34,3.946,3.925,0.02,0.16,27.96,1,small,1.223
1975,SEG1,S1,S2,8.0,250,55.73,50.81,4.92,5.572,5.572,0.001,0.22,29.68,0,none,0.042
3912,SEG1,S1,S2,8.0,250,54.06,47.76,6.3,5.177,5.137,0.04,0.276,34.46,1,small,2.384
1279,SEG2,S2,S3,6.0,300,54.72,38.17,16.55,6.873,6.777,0.096,0.296,37.97,1,medium,5.777
2483,SEG3,S3,S4,6.0,275,53.57,47.07,6.5,4.851,4.85,0.001,0.152,29.57,0,none,0.058
1404,SEG4,S4,S5,4.0,200,55.54,47.75,7.78,4.625,4.625,0.001,0.254,30.62,0,none,0.045
411,SEG2,S2,S3,6.0,300,54.51,38.17,16.34,6.818,6.752,0.066,0.246,35.01,1,medium,3.981
1751,SEG4,S4,S5,4.0,200,55.72,40.47,15.25,5.422,5.358,0.065,0.341,36.07,1,medium,3.886
902,SEG4,S4,S5,4.0,200,55.67,44.68,10.99,5.646,5.644,0.002,0.19,32.22,0,none,0.114
1527,SEG4,S4,S5,4.0,200,54.51,43.33,11.18,5.655,5.654,0.001,0.123,27.29,0,none,0.059
2635,SEG3,S3,S4,6.0,275,54.39,46.53,7.86,5.477,5.477,0.0,0.188,33.65,0,none,0.016
482,SEG4,S4,S5,4.0,200,55.24,45.32,9.92,3.959,3.914,0.044,0.167,31.73,1,medium,2.662
1226,SEG2,S2,S3,6.0,300,55.76,40.96,14.8,7.241,7.24,0.001,0.172,30.42,0,none,0.07
2840,SEG1,S1,S2,8.0,250,54.38,50.04,4.34,5.177,5.176,0.001,0.169,33.53,0,none,0.055
3099,SEG3,S3,S4,6.0,275,54.72,49.74,4.97,4.243,4.241,0.002,0.201,30.01,0,none,0.112
3019,SEG3,S3,S4,6.0,275,56.04,48.85,7.19,4.973,4.973,0.0,0.138,33.23,0,none,0.001
3532,SEG3,S3,S4,6.0,275,54.44,44.99,9.45,5.992,5.991,0.001,0.262,27.34,0,none,0.065
128,SEG4,S4,S5,4.0,200,54.73,46.08,8.65,4.915,4.913,0.002,0.256,32.86,0,none,0.121
2957,SEG3,S3,S4,6.0,275,54.76,46.3,8.46,5.643,5.642,0.002,0.146,32.19,0,none,0.096
664,SEG3,S3,S4,6.0,275,54.39,45.71,8.69,5.749,5.748,0.0,0.231,33.29,0,none,0.019
3398,SEG3,S3,S4,6.0,275,54.57,50.06,4.51,4.009,4.007,0.002,0.222,29.54,0,none,0.116
3488,SEG2,S2,S3,6.0,300,56.24,42.56,13.68,6.996,6.995,0.001,0.185,31.86,0,none,0.05
116,SEG3,S3,S4,6.0,275,54.92,44.67,10.25,5.676,5.645,0.031,0.161,32.54,1,small,1.873
2279,SEG3,S3,S4,6.0,275,54.64,48.53,6.11,4.597,4.596,0.002,0.219,31.71,0,none,0.111
1313,SEG4,S4,S5,4.0,200,56.18,48.99,7.19,4.386,4.385,0.001,0.2,30.39,0,none,0.032
3529,SEG2,S2,S3,6.0,300,54.23,38.11,16.12,7.242,7.231,0.011,0.304,31.21,1,small,0.685
505,SEG2,S2,S3,6.0,300,56.84,48.31,8.53,5.522,5.519,0.002,0.244,26.47,0,none,0.13
365,SEG4,S4,S5,4.0,200,54.33,43.28,11.05,5.649,5.648,0.001,0.202,24.89,0,none,0.081
37,SEG1,S1,S2,8.0,250,54.94,48.85,6.09,6.396,6.396,0.001,0.265,31.17,0,none,0.049
576,SEG1,S1,S2,8.0,250,54.44,47.24,7.2,5.978,5.944,0.035,0.203,35.19,1,small,2.074
3590,SEG2,S2,S3,6.0,300,53.38,40.76,12.63,6.757,6.757,0.001,0.195,26.52,0,none,0.035
3988,SEG1,S1,S2,8.0,250,55.47,51.34,4.12,5.156,5.154,0.002,0.27,29.53,0,none,0.111
813,SEG3,S3,S4,6.0,275,54.06,48.38,5.68,4.361,4.36,0.001,0.247,28.76,0,none,0.056
713,SEG1,S1,S2,8.0,250,55.97,49.63,6.33,6.145,6.144,0.001,0.173,27.78,0,none,0.047
3380,SEG4,S4,S5,4.0,200,53.64,45.6,8.04,4.042,4.026,0.016,0.297,33.35,1,small,0.987
1823,SEG4,S4,S5,4.0,200,55.19,42.8,12.39,5.917,5.917,0.0,0.208,31.86,0,none,0.028
2266,SEG2,S2,S3,6.0,300,55.94,47.39,8.55,5.48,5.479,0.001,0.221,31.17,0,none,0.054
1183,SEG2,S2,S3,6.0,300,56.27,43.72,12.55,6.698,6.697,0.001,0.2,27.08,0,none,0.065
826,SEG3,S3,S4,6.0,275,54.79,49.07,5.71,4.611,4.609,0.002,0.261,28.04,0,none,0.144
2335,SEG1,S1,S2,8.0,250,56.24,49.41,6.83,6.687,6.685,0.002,0.151,31.49,0,none,0.091
899,SEG2,S2,S3,6.0,300,55.03,41.24,13.78,7.018,7.017,0.0,0.194,30.37,0,none,0.023
679,SEG4,S4,S5,4.0,200,56.03,46.04,10.0,5.372,5.371,0.001,0.14,28.93,0,none,0.059
420,SEG2,S2,S3,6.0,300,53.52,40.72,12.8,6.78,6.779,0.002,0.221,29.15,0,none,0.109
2061,SEG3,S3,S4,6.0,275,55.57,48.26,7.32,5.236,5.234,0.001,0.191,29.37,0,none,0.075
424,SEG4,S4,S5,4.0,200,55.69,46.59,9.11,5.027,5.025,0.001,0.175,29.82,0,none,0.074
1069,SEG2,S2,S3,6.0,300,52.76,44.9,7.86,5.224,5.221,0.002,0.219,28.27,0,none,0.145
881,SEG1,S1,S2,8.0,250,55.85,48.1,7.75,6.263,6.222,0.04,0.238,31.01,1,small,2.414
900,SEG2,S2,S3,6.0,300,55.09,40.57,14.51,7.24,7.237,0.002,0.134,28.68,0,none,0.147
3946,SEG4,S4,S5,4.0,200,55.74,49.42,6.32,4.076,4.075,0.0,0.2,26.47,0,none,0.027
567,SEG1,S1,S2,8.0,250,53.8,46.67,7.13,5.558,5.532,0.026,0.233,32.21,1,small,1.56
687,SEG3,S3,S4,6.0,275,55.62,47.73,7.9,5.423,5.422,0.001,0.093,31.21,0,none,0.04
1553,SEG3,S3,S4,6.0,275,55.82,47.45,8.37,5.602,5.601,0.001,0.258,33.05,0,none,0.083
2245,SEG1,S1,S2,8.0,250,54.01,50.07,3.94,4.864,4.864,0.0,0.174,31.45,0,none,0.003
452,SEG3,S3,S4,6.0,275,55.52,48.82,6.71,4.89,4.889,0.001,0.277,31.17,0,none,0.065
3576,SEG4,S4,S5,4.0,200,54.71,44.57,10.14,5.39,5.39,0.0,0.249,33.35,0,none,0.01
165,SEG2,S2,S3,6.0,300,54.98,42.93,12.05,5.729,5.701,0.028,0.216,35.04,1,small,1.658
709,SEG3,S3,S4,6.0,275,55.21,46.52,8.69,5.247,5.213,0.035,0.165,31.98,1,small,2.079
2510,SEG4,S4,S5,4.0,200,53.22,47.51,5.71,3.873,3.872,0.002,0.263,28.85,0,none,0.102
1082,SEG4,S4,S5,4.0,200,55.41,48.74,6.66,4.3,4.298,0.002,0.193,30.91,0,none,0.127
1245,SEG3,S3,S4,6.0,275,55.58,46.27,9.31,5.522,5.491,0.031,0.175,30.49,1,small,1.86
239,SEG1,S1,S2,8.0,250,55.91,51.81,4.1,5.122,5.12,0.002,0.171,30.33,0,none,0.126
2956,SEG3,S3,S4,6.0,275,54.06,45.11,8.95,5.758,5.757,0.002,0.182,26.87,0,none,0.108
1145,SEG4,S4,S5,4.0,200,54.79,42.64,12.15,4.989,4.921,0.068,0.274,34.88,1,medium,4.106
2325,SEG2,S2,S3,6.0,300,53.53,40.58,12.95,6.814,6.813,0.001,0.195,30.03,0,none,0.04
3585,SEG2,S2,S3,6.0,300,53.2,39.96,13.24,6.906,6.904,0.002,0.236,29.68,0,none,0.146
1597,SEG1,S1,S2,8.0,250,54.74,48.24,6.5,6.273,6.271,0.002,0.264,28.41,0,none,0.111
1594,SEG4,S4,S5,4.0,200,55.03,47.78,7.25,4.512,4.51,0.002,0.172,26.49,0,none,0.1
2615,SEG4,S4,S5,4.0,200,53.64,43.98,9.66,5.225,5.223,0.002,0.183,30.08,0,none,0.123
3074,SEG2,S2,S3,6.0,300,54.83,43.46,11.37,5.568,5.551,0.017,0.336,31.07,1,small,1.018
1901,SEG1,S1,S2,8.0,250,55.69,50.61,5.09,5.555,5.554,0.001,0.221,31.88,0,none,0.043
1180,SEG1,S1,S2,8.0,250,55.53,35.77,19.76,6.568,6.459,0.109,0.437,46.96,1,severe,6.522
1310,SEG4,S4,S5,4.0,200,57.48,49.52,7.96,4.688,4.687,0.001,0.196,27.59,0,none,0.041
2067,SEG2,S2,S3,6.0,300,54.76,28.44,26.32,7.153,7.014,0.139,0.425,40.34,1,severe,8.355
302,SEG2,S2,S3,6.0,300,53.48,39.83,13.65,7.057,7.056,0.001,0.207,28.44,0,none,0.053
3006,SEG1,S1,S2,8.0,250,53.02,45.48,7.54,6.587,6.567,0.02,0.285,31.29,1,small,1.183
2097,SEG3,S3,S4,6.0,275,53.3,44.54,8.76,5.684,5.682,0.002,0.287,31.24,0,none,0.121
2781,SEG1,S1,S2,8.0,250,53.28,48.97,4.31,5.203,5.2,0.002,0.184,31.45,0,none,0.142
599,SEG4,S4,S5,4.0,200,54.86,44.27,10.59,5.397,5.396,0.001,0.199,29.36,0,none,0.079
2214,SEG3,S3,S4,6.0,275,55.31,49.62,5.69,4.421,4.419,0.002,0.194,31.69,0,none,0.108
538,SEG4,S4,S5,4.0,200,54.97,43.97,11.0,4.398,4.356,0.042,0.294,35.48,1,medium,2.503
2536,SEG2,S2,S3,6.0,300,54.08,43.8,10.27,5.725,5.684,0.041,0.265,30.26,1,small,2.468
1806,SEG4,S4,S5,4.0,200,54.14,42.26,11.88,5.761,5.76,0.001,0.229,30.49,0,none,0.052
3724,SEG2,S2,S3,6.0,300,53.31,42.55,10.76,6.168,6.168,0.0,0.151,33.28,0,none,0.013
1121,SEG2,S2,S3,6.0,300,56.84,47.14,9.7,5.726,5.724,0.002,0.252,30.91,0,none,0.149
917,SEG3,S3,S4,6.0,275,53.18,44.29,8.89,5.799,5.796,0.002,0.275,27.94,0,none,0.129
1453,SEG3,S3,S4,6.0,275,55.23,45.37,9.86,5.26,5.235,0.025,0.408,31.79,1,small,1.495
2829,SEG1,S1,S2,8.0,250,54.09,49.65,4.44,5.201,5.2,0.001,0.281,29.8,0,none,0.043
1681,SEG3,S3,S4,6.0,275,57.32,51.84,5.48,4.419,4.417,0.002,0.243,34.73,0,none,0.106
246,SEG4,S4,S5,4.0,200,56.62,49.01,7.61,4.655,4.655,0.0,0.194,25.04,0,none,0.006
2760,SEG3,S3,S4,6.0,275,54.93,41.94,12.99,4.561,4.317,0.245,0.392,37.9,1,severe,14.683
829,SEG3,S3,S4,6.0,275,52.21,46.67,5.54,4.546,4.544,0.002,0.151,30.48,0,none,0.112
219,SEG2,S2,S3,6.0,300,55.14,46.68,8.46,5.363,5.362,0.001,0.231,26.05,0,none,0.074
2680,SEG4,S4,S5,4.0,200,53.77,43.65,10.12,5.354,5.354,0.0,0.238,29.72,0,none,0.017
1734,SEG4,S4,S5,4.0,200,53.25,44.45,8.8,4.956,4.955,0.001,0.222,30.97,0,none,0.045
3992,SEG4,S4,S5,4.0,200,54.45,46.39,8.06,4.682,4.68,0.002,0.21,27.71,0,none,0.136
2570,SEG4,S4,S5,4.0,200,56.2,48.33,7.88,4.695,4.694,0.001,0.243,32.17,0,none,0.053
3413,SEG1,S1,S2,8.0,250,55.83,51.57,4.27,5.004,5.003,0.002,0.176,35.46,0,none,0.108
2520,SEG4,S4,S5,4.0,200,54.09,48.42,5.67,3.894,3.893,0.001,0.206,30.78,0,none,0.044
906,SEG1,S1,S2,8.0,250,52.23,45.37,6.86,6.713,6.711,0.002,0.154,29.06,0,none,0.122
117,SEG3,S3,S4,6.0,275,54.26,41.34,12.92,5.595,5.542,0.053,0.299,35.29,1,medium,3.202
3693,SEG1,S1,S2,8.0,250,53.97,43.45,10.52,5.309,5.25,0.058,0.294,38.05,1,medium,3.507
2880,SEG4,S4,S5,4.0,200,54.48,46.79,7.68,4.572,4.569,0.002,0.129,31.1,0,none,0.137
3118,SEG1,S1,S2,8.0,250,54.03,48.06,5.97,4.853,4.812,0.041,0.282,34.35,1,small,2.46
1370,SEG4,S4,S5,4.0,200,55.32,49.0,6.32,4.119,4.117,0.002,0.234,30.39,0,none,0.13
3295,SEG3,S3,S4,6.0,275,55.14,47.27,7.87,5.382,5.379,0.002,0.16,29.83,0,none,0.145
3073,SEG2,S2,S3,6.0,300,55.12,46.35,8.77,5.365,5.364,0.001,0.162,30.05,0,none,0.089
3748,SEG3,S3,S4,6.0,275,56.32,49.42,6.9,4.968,4.966,0.001,0.282,30.86,0,none,0.09
2156,SEG2,S2,S3,6.0,300,54.47,42.42,12.06,6.542,6.54,0.002,0.21,30.33,0,none,0.137
3705,SEG3,S3,S4,6.0,275,54.66,48.79,5.86,4.634,4.633,0.001,0.224,30.32,0,none,0.07
1773,SEG2,S2,S3,6.0,300,54.11,39.55,14.55,7.259,7.258,0.001,0.217,30.73,0,none,0.063
3988,SEG2,S2,S3,6.0,300,56.61,47.27,9.33,5.657,5.656,0.001,0.181,32.73,0,none,0.06
1936,SEG3,S3,S4,6.0,275,55.77,49.1,6.67,4.256,4.232,0.024,0.181,36.04,1,small,1.429
